V1,gene,logfoldchanges,pvals,pvals_adj,neg_log_pvals,point_color,regulation,label
36499,DENND2A,-0.4675501,0.714229797537822,1,0,black,NS,
36500,ENSG00000286809,-0.18118611,0.714099897875142,1,0,black,NS,
36501,RPL11,-0.006588579,0.713913181625944,1,0,black,NS,
36502,ENSG00000248367,-0.20825836,0.713754892137172,1,0,black,NS,
36503,HESX1,-0.046511106,0.713661547700548,1,0,black,NS,
36504,LAMC3,-0.8078976,0.71365343099555,1,0,black,NS,
36505,ENSG00000248751,-0.70223427,0.713296328072611,1,0,black,NS,
36506,ENSG00000268112,-0.607829,0.712667492772482,1,0,black,NS,
36507,MYH10,-0.17197181,0.712598535615071,1,0,black,NS,
36508,KIAA0319,-0.5673254,0.71250524437698,1,0,black,NS,
36509,PHACTR2P1,-1.5796465,0.712233507465965,1,0,black,NS,
36510,RIPK4,-1.8335391,0.712168620472203,1,0,black,NS,
36511,TRBV18,-1.254906,0.712046962976051,1,0,black,NS,
36512,RHD,-0.44012317,0.712038852736866,1,0,black,NS,
36513,GMCL1,-0.106091864,0.711892874002591,1,0,black,NS,
36514,ENSG00000224738,-0.4732495,0.711580677161117,1,0,black,NS,
36515,USP34-DT,-0.18336527,0.711361762764291,1,0,black,NS,
36516,SMARCE1P6,-0.84199136,0.71132122567219,1,0,black,NS,
36517,LINC02877,-0.8350721,0.711284742987145,1,0,black,NS,
36518,DNAJC2,-0.084985,0.711276635813591,1,0,black,NS,
36519,ENSG00000255320,-0.2419975,0.711248260963295,1,0,black,NS,
36520,TMEM230,-0.1281171,0.711163138812719,1,0,black,NS,
36521,ENSG00000273445,-0.8579354,0.711155032129039,1,0,black,NS,
36522,MTFR1,-0.14323795,0.710761897196395,1,0,black,NS,
36523,ENSG00000248268,-0.50988805,0.710757844659419,1,0,black,NS,
36524,MRPL42,-0.119215705,0.710486343313001,1,0,black,NS,
36525,TBC1D19,-0.118393,0.709449303633458,1,0,black,NS,
36526,NEMP2,-0.1718791,0.709408805178672,1,0,black,NS,
36527,IFT46,-0.37264025,0.709242770099531,1,0,black,NS,
36528,NBPF12,-0.08776315,0.709080797964725,1,0,black,NS,
36529,CTAGE6,-0.8273588,0.70894718085317,1,0,black,NS,
36530,C17orf113,-1.1207684,0.70891074137665,1,0,black,NS,
36531,SPATA9,-1.0189054,0.708594960490419,1,0,black,NS,
36532,ENSG00000286001,-0.117179915,0.708522095088456,1,0,black,NS,
36533,ENSG00000276302,-0.96503323,0.708323752788822,1,0,black,NS,
36534,IQCM,-1.039734,0.708173997220254,1,0,black,NS,
36535,ARRDC1-AS1,-0.32265833,0.707773355389155,1,0,black,NS,
36536,ENSG00000227579,-1.511255,0.707607456693404,1,0,black,NS,
36537,MT1H,-1.844037,0.707421342971279,1,0,black,NS,
36538,C11orf96,-3.7121148,0.707146250362598,1,0,black,NS,
36539,SCAMP1,-0.097000696,0.706883329932131,1,0,black,NS,
36540,PRC1-AS1,-0.44051746,0.706867151355002,1,0,black,NS,
36541,CD44-AS1,-0.7694295,0.706745816247479,1,0,black,NS,
36542,TFB2M,-0.16153552,0.70670132857472,1,0,black,NS,
36543,ROR2,-0.48907518,0.706098821575659,1,0,black,NS,
36544,ENSG00000248863,-0.13727595,0.706046262580626,1,0,black,NS,
36545,ENSG00000258035,-0.52317655,0.705452039255407,1,0,black,NS,
36546,KDM3A,-0.045346044,0.705144892164169,1,0,black,NS,
36547,SDSL,-0.5769945,0.705140851075264,1,0,black,NS,
36548,ENSG00000280828,-0.39732015,0.705096399646405,1,0,black,NS,
36549,HMCES,-0.17175803,0.704619620400465,1,0,black,NS,
36550,ZNF30,-0.3097251,0.704514582938854,1,0,black,NS,
36551,PERP,-0.28480136,0.704361076784875,1,0,black,NS,
36552,RNASEL,-0.17768982,0.703767363788065,1,0,black,NS,
36553,ENSG00000196826,-0.08859348,0.703525083813179,1,0,black,NS,
36554,ENSG00000286195,-1.9074738,0.703395880131434,1,0,black,NS,
36555,ABCA17P,-0.8899041,0.703339356213522,1,0,black,NS,
36556,ENSG00000262587,-0.5223415,0.702766134887284,1,0,black,NS,
36557,PIGM,-0.24768436,0.702636981568317,1,0,black,NS,
36558,ENSG00000289596,-0.33376288,0.702604694579677,1,0,black,NS,
36559,ENSG00000261654,-0.30597836,0.702548193640651,1,0,black,NS,
36560,ZNF528-AS1,-0.3098595,0.702475551991092,1,0,black,NS,
36561,MT-ND3,-0.13774711,0.701886447958926,1,0,black,NS,
36562,ENSG00000287621,-0.26545414,0.701680707233167,1,0,black,NS,
36563,ENSG00000256705,-0.6414033,0.701466921413175,1,0,black,NS,
36564,NDUFB4P11,-0.23353976,0.701378187068658,1,0,black,NS,
36565,ENSG00000289145,-0.26360318,0.701156369027462,1,0,black,NS,
36566,LANCL1,-0.08822131,0.701116041210557,1,0,black,NS,
36567,ENTPD3-AS1,-0.17031349,0.700890221001013,1,0,black,NS,
36568,LRRC37A17P,-0.90538514,0.70074103285981,1,0,black,NS,
36569,MAN1A2,-0.021454442,0.700031539272412,1,0,black,NS,
36570,SYNE2,0.04397167,0.699946901252376,1,0,black,NS,
36571,PKD1L3,-1.3136601,0.699914659177344,1,0,black,NS,
36572,TRABD-AS1,-1.2024866,0.699370655780089,1,0,black,NS,
36573,ASXL1,-0.025929673,0.699245758253196,1,0,black,NS,
36574,NPAS2,-0.67963606,0.699032242623778,1,0,black,NS,
36575,ENSG00000274265,-0.10985444,0.698963761519593,1,0,black,NS,
36576,PARD6G,-1.9121845,0.698935564129774,1,0,black,NS,
36577,ENSG00000272815,-2.2550232,0.698806667065921,1,0,black,NS,
36578,USP43,-0.641905,0.698641530392636,1,0,black,NS,
36579,PSMG3,-0.37274674,0.698162312055636,1,0,black,NS,
36580,ENSG00000289180,-0.44234136,0.698105941333806,1,0,black,NS,
36581,ENSG00000260891,-0.83907187,0.698097888509489,1,0,black,NS,
36582,SPDYE5,-0.75354785,0.697960995697033,1,0,black,NS,
36583,ENSG00000253420,-0.8987889,0.697884501052226,1,0,black,NS,
36584,NME9,-0.56937134,0.697288753157555,1,0,black,NS,
36585,CECR2,-0.3770649,0.6970754563575,1,0,black,NS,
36586,RAB37,-0.4046952,0.696934613104374,1,0,black,NS,
36587,ZNF321P,-1.1377681,0.696898397955909,1,0,black,NS,
36588,ENSG00000290680,-0.70829344,0.6968098749454,1,0,black,NS,
36589,MMP21,-2.0199976,0.696721356063183,1,0,black,NS,
36590,ENSG00000258824,-0.24205418,0.695562944680182,1,0,black,NS,
36591,FBLN7,-0.29795,0.695442317621481,1,0,black,NS,
36592,LDOC1,-0.7014343,0.695168924827374,1,0,black,NS,
36593,ENSG00000254777,-0.15325975,0.695140783700777,1,0,black,NS,
36594,SMARCC1,-0.0044635553,0.695088522722833,1,0,black,NS,
36595,TMEM30A-DT,-0.2084933,0.694947827291594,1,0,black,NS,
36596,RAPGEF4,-0.23257858,0.694742832757769,1,0,black,NS,
36597,SLC19A2,-0.4125406,0.694654410633227,1,0,black,NS,
36598,TAFA4,-1.6728283,0.694630296229327,1,0,black,NS,
36599,TEX12,-0.6985781,0.694590106242905,1,0,black,NS,
36600,ENSG00000235056,-0.636804,0.694180217437587,1,0,black,NS,
36601,SEC22B4P,-0.75270003,0.694047625494709,1,0,black,NS,
36602,ENSG00000141979,-0.49602187,0.694035572145998,1,0,black,NS,
36603,PLEKHA8,-0.15603277,0.693541451514161,1,0,black,NS,
36604,QKI,-0.0046946574,0.693533418108263,1,0,black,NS,
36605,MALRD1,-0.94088846,0.693497268208012,1,0,black,NS,
36606,PCDH15,-0.60462624,0.693252270608876,1,0,black,NS,
36607,TTPAL,-0.1391842,0.693208094126273,1,0,black,NS,
36608,ENSG00000234185,-0.28804395,0.693087618111622,1,0,black,NS,
36609,OSGEPL1-AS1,-1.2858167,0.69277843186864,1,0,black,NS,
36610,ENSG00000237596,-0.87358195,0.692657983545463,1,0,black,NS,
36611,SP4,-0.036558572,0.692641924356058,1,0,black,NS,
36612,LINC01967,-0.8430873,0.691971576555313,1,0,black,NS,
36613,CFAP418,-0.33946726,0.6918110500039,1,0,black,NS,
36614,DDX19A-DT,-0.20633936,0.691674613322484,1,0,black,NS,
36615,LACTB2,-0.13900968,0.691173093945578,1,0,black,NS,
36616,MAP10,-0.7148364,0.691024670186859,1,0,black,NS,
36617,ENSG00000259274,-0.38492054,0.690824116407377,1,0,black,NS,
36618,ENSG00000263917,-0.23358344,0.690739890289654,1,0,black,NS,
36619,SPINK5,-0.35736084,0.690503275497492,1,0,black,NS,
36620,NAV3,-0.85402036,0.690479214669923,1,0,black,NS,
36621,CEP162,-0.10519557,0.690242633194478,1,0,black,NS,
36622,SNTG2,-0.23505487,0.690222585307608,1,0,black,NS,
36623,H1-5,-0.75402844,0.690090274706129,1,0,black,NS,
36624,ZNF302,-0.07314515,0.69004216410828,1,0,black,NS,
36625,SCARA3,-0.7265009,0.68986977808678,1,0,black,NS,
36626,ENSG00000265408,-0.8015481,0.689601208684964,1,0,black,NS,
36627,NPIPB12,-0.2715046,0.689517038262085,1,0,black,NS,
36628,CSMD1,-0.04157769,0.689328670762271,1,0,black,NS,
36629,SCARA5,-0.8748551,0.689276572512371,1,0,black,NS,
36630,TOMM20L,-1.2949638,0.689128300942716,1,0,black,NS,
36631,ACACB,-0.15714271,0.68893997319267,1,0,black,NS,
36632,FAM171B,-1.120097,0.688827787099109,1,0,black,NS,
36633,LINC02954,-0.8756043,0.688643496231624,1,0,black,NS,
36634,ENSG00000269102,-1.2184516,0.688387122290478,1,0,black,NS,
36635,ZFP2,-0.56030184,0.688323034397694,1,0,black,NS,
36636,ENSG00000287759,-0.7264184,0.68786647295997,1,0,black,NS,
36637,ENSG00000242798,-0.18566714,0.687794394706462,1,0,black,NS,
36638,ATG4D,-0.17356226,0.687778377701975,1,0,black,NS,
36639,GUSBP3,-0.4160834,0.68750210642945,1,0,black,NS,
36640,ENSG00000231505,-0.6486424,0.6873699914346,1,0,black,NS,
36641,ENSG00000288612,-0.55903345,0.686969701268189,1,0,black,NS,
36642,PIK3R3,-0.2610108,0.686505474615638,1,0,black,NS,
36643,ENSG00000285567,-1.4620209,0.686321417466276,1,0,black,NS,
36644,KRT18P4,-0.5051507,0.686133378287601,1,0,black,NS,
36645,ENSG00000287180,-0.4887599,0.686121376446408,1,0,black,NS,
36646,NSMAF,-0.048832294,0.686053367508397,1,0,black,NS,
36647,HMGB1P5,-0.54240465,0.686013363438409,1,0,black,NS,
36648,CATSPERD,-2.2736995,0.685809356370033,1,0,black,NS,
36649,PTPRM,-0.1375789,0.68559737328792,1,0,black,NS,
36650,INTS10,-0.08564575,0.685385414950422,1,0,black,NS,
36651,RNU6-567P,-4.38112,0.685321432392597,1,0,black,NS,
36652,DNAJC27,-0.19965523,0.685161485872701,1,0,black,NS,
36653,NUDT22,-0.30179837,0.684997555335194,1,0,black,NS,
36654,ENSG00000289341,-0.89296687,0.6847257032459,1,0,black,NS,
36655,LINC02958,-0.33844572,0.684613776016875,1,0,black,NS,
36656,ENSG00000290048,-0.14871387,0.684509849790906,1,0,black,NS,
36657,HMGN2P28,-0.71795464,0.684278035890668,1,0,black,NS,
36658,ENSG00000264449,-0.818144,0.684098200767997,1,0,black,NS,
36659,MT1G,-1.5122355,0.684098200767997,1,0,black,NS,
36660,SELENOP,-0.28917003,0.684018279796249,1,0,black,NS,
36661,SRRM1P3,-0.38934326,0.683674659957212,1,0,black,NS,
36662,EIF4E,-0.08067322,0.683650688923758,1,0,black,NS,
36663,ATP6V0D2,-1.8702579,0.683570787781894,1,0,black,NS,
36664,ITGA2,-0.19721438,0.68344295332604,1,0,black,NS,
36665,LINC01630,-2.1782434,0.683207282341264,1,0,black,NS,
36666,LINC02614,-0.23504418,0.683203288183779,1,0,black,NS,
36667,ENSG00000287608,-0.40107405,0.683015572787036,1,0,black,NS,
36668,G2E3-AS1,-0.88450515,0.682923719202968,1,0,black,NS,
36669,FAM227B,-0.2659076,0.682827876990386,1,0,black,NS,
36670,LINC02102,-0.9546413,0.682700095328054,1,0,black,NS,
36671,CASTOR3P,-0.16850021,0.682540381038602,1,0,black,NS,
36672,GSK3B-DT,-0.2759622,0.682356727179767,1,0,black,NS,
36673,AK7,-1.4322727,0.681813860601398,1,0,black,NS,
36674,LINC01358,-0.09123056,0.68149061387734,1,0,black,NS,
36675,ENSG00000246477,-2.7308033,0.68138287795812,1,0,black,NS,
36676,UCKL1-AS1,-0.7323189,0.681135508960134,1,0,black,NS,
36677,C1QTNF1,-0.081227854,0.680975934251801,1,0,black,NS,
36678,ENSG00000279696,-0.65081984,0.680820362657122,1,0,black,NS,
36679,AGAP9,-0.19994354,0.680537177438129,1,0,black,NS,
36680,P3R3URF-PIK3R3,-0.9634027,0.680062644072043,1,0,black,NS,
36681,ENSG00000233571,-2.1040683,0.679233511918369,1,0,black,NS,
36682,SUV39H2-DT,-1.743818,0.679173733719121,1,0,black,NS,
36683,ENSG00000286334,-1.9395814,0.679006365496194,1,0,black,NS,
36684,FAM98C,-0.2822005,0.67869558078837,1,0,black,NS,
36685,CKMT2,-0.5808213,0.67866769252364,1,0,black,NS,
36686,LINC01090,-0.6326558,0.678352984048184,1,0,black,NS,
36687,ZNF717,-0.12793097,0.677472895135167,1,0,black,NS,
36688,ENSG00000269966,-21.780348,0.676633039830667,1,0,black,NS,
36689,ENSG00000259407,-0.23769084,0.676016340584688,1,0,black,NS,
36690,PARP16,-0.20761603,0.675749834606118,1,0,black,NS,
36691,RNF182,-0.85108083,0.675606654142898,1,0,black,NS,
36692,SIRPG,-0.31886828,0.675328281283509,1,0,black,NS,
36693,ADAM23,-0.41430643,0.675272612038702,1,0,black,NS,
36694,ENSG00000286092,-2.0467002,0.674978389830995,1,0,black,NS,
36695,ENSG00000254706,-2.0330656,0.674859124704571,1,0,black,NS,
36696,GATD1-DT,-0.20393933,0.674803470439869,1,0,black,NS,
36697,SLC3A1,-0.74611694,0.674787569548044,1,0,black,NS,
36698,ENSG00000273437,-2.9680743,0.674775643974459,1,0,black,NS,
36699,ENSG00000284734,-0.34153134,0.674576896441015,1,0,black,NS,
36700,ENSG00000261451,-0.88018364,0.674262921608995,1,0,black,NS,
36701,ENSG00000289564,-0.70345545,0.67411986327848,1,0,black,NS,
36702,ENSG00000272341,-0.6411258,0.67396092339631,1,0,black,NS,
36703,LRP2BP-AS1,-0.24737321,0.673567609777794,1,0,black,NS,
36704,IRAK1BP1,-0.25773972,0.673226015824096,1,0,black,NS,
36705,RMRP,-0.4071776,0.673210129373035,1,0,black,NS,
36706,TOM1L2,-0.073909074,0.673051272882957,1,0,black,NS,
36707,VGLL4,-0.07033126,0.673035388036138,1,0,black,NS,
36708,ENSG00000287562,-0.45350763,0.673019503335197,1,0,black,NS,
36709,CUZD1,-0.3701195,0.673011561039432,1,0,black,NS,
36710,ENSG00000286154,-2.307337,0.672689928719364,1,0,black,NS,
36711,NIPBL-DT,-0.14981148,0.672606552333902,1,0,black,NS,
36712,UBE2QL1,-2.1869986,0.672356447333145,1,0,black,NS,
36713,SBNO2,-0.012926465,0.672201638593588,1,0,black,NS,
36714,PINK1,-0.22238815,0.672034937032677,1,0,black,NS,
36715,TLE2,-0.5157113,0.671753168688525,1,0,black,NS,
36716,GTF2H2B,-0.3403135,0.671653965459261,1,0,black,NS,
36717,ENSG00000250602,-0.6740446,0.671634125499679,1,0,black,NS,
36718,EVC,-0.36530617,0.67145160860764,1,0,black,NS,
36719,SLC24A1,-0.21431519,0.67134448814999,1,0,black,NS,
36720,ENSG00000284602,-0.42484728,0.671324651760821,1,0,black,NS,
36721,OCEL1,-0.3608905,0.671197704292716,1,0,black,NS,
36722,LINC02479,-0.4665391,0.671098533111011,1,0,black,NS,
36723,ZNF625,-0.4173928,0.67041639072383,1,0,black,NS,
36724,MBLAC2,-0.15469892,0.670356914431357,1,0,black,NS,
36725,DNM3OS,-3.5493097,0.670103172133811,1,0,black,NS,
36726,LIPA,-0.08049825,0.670083350101509,1,0,black,NS,
36727,TTC24,-0.8783323,0.669976315097034,1,0,black,NS,
36728,ENSG00000290569,-0.19649409,0.66991685410089,1,0,black,NS,
36729,RGMB,-0.2820498,0.669254994790957,1,0,black,NS,
36730,PDCD4-AS1,-0.43722147,0.669231220191382,1,0,black,NS,
36731,ENSG00000284461,-0.034920234,0.669033111423719,1,0,black,NS,
36732,ENSG00000286417,-0.5063222,0.66863696300858,1,0,black,NS,
36733,GSTM4,-0.6366175,0.668415160180435,1,0,black,NS,
36734,TRIM2,-0.17518382,0.668343872560198,1,0,black,NS,
36735,OTUD7B,-0.10273999,0.668244866938369,1,0,black,NS,
36736,ENSG00000254092,-1.7400116,0.667932047111625,1,0,black,NS,
36737,GSTK1,-0.03241638,0.667381782646352,1,0,black,NS,
36738,CSKMT,-0.40827814,0.66672091002068,1,0,black,NS,
36739,ENSG00000290099,-0.63432825,0.666507269974897,1,0,black,NS,
36740,ENSG00000269836,-2.042986,0.666479577874871,1,0,black,NS,
36741,CHMP6,-0.14005485,0.666317390417739,1,0,black,NS,
36742,ENSG00000253519,-0.64390075,0.666171039518009,1,0,black,NS,
36743,VIRMA-DT,-0.2643252,0.666052385956053,1,0,black,NS,
36744,SEPTIN7-DT,-0.23290555,0.665858603113148,1,0,black,NS,
36745,CDH12,-0.68232244,0.665407847739293,1,0,black,NS,
36746,CCDC65,-0.28857183,0.665186468315154,1,0,black,NS,
36747,FMO5,-0.36598554,0.665044168382779,1,0,black,NS,
36748,ENSG00000233852,-1.1919353,0.664743797045944,1,0,black,NS,
36749,IATPR,-0.24098933,0.664637099130621,1,0,black,NS,
36750,ENSG00000280046,-2.085331,0.663977303818996,1,0,black,NS,
36751,ENSG00000263331,-1.0291007,0.66392595342507,1,0,black,NS,
36752,CCDC28A,-0.16365868,0.663846955900486,1,0,black,NS,
36753,PI4KAP1-1,-0.36273453,0.663226955159193,1,0,black,NS,
36754,TMEM51-AS2,-1.2964185,0.66282822303321,1,0,black,NS,
36755,LRIG2-DT,-0.42598838,0.662824275667775,1,0,black,NS,
36756,CARD18,-1.1437174,0.662820328311703,1,0,black,NS,
36757,CRADD-AS1,-1.183199,0.662765066309967,1,0,black,NS,
36758,GGNBP1,-0.85011035,0.662536143289144,1,0,black,NS,
36759,CRISPLD1,-1.8014941,0.662382230016231,1,0,black,NS,
36760,SNRPD3,-0.12077176,0.662338821158038,1,0,black,NS,
36761,ENSG00000273456,-1.3622078,0.662319090233876,1,0,black,NS,
36762,SEPTIN7P2,-0.14395435,0.662228331002003,1,0,black,NS,
36763,ENSG00000287168,-0.25497568,0.662220439129323,1,0,black,NS,
36764,TMLHE,-0.058085356,0.662200709611746,1,0,black,NS,
36765,DYM,0.0027667638,0.662192817870367,1,0,black,NS,
36766,CHAF1A,-0.30519497,0.662038936412989,1,0,black,NS,
36767,ENSG00000270589,-0.66434854,0.661569488915155,1,0,black,NS,
36768,ENSG00000259589,-0.50681436,0.661565544541615,1,0,black,NS,
36769,HLX-AS1,-0.35021856,0.661372281747827,1,0,black,NS,
36770,MIR4432HG,-0.69175845,0.661368337844108,1,0,black,NS,
36771,EIF1B,-0.25463805,0.661305236662918,1,0,black,NS,
36772,ENSG00000259712,-1.1121656,0.660835997161956,1,0,black,NS,
36773,LINC01395,-1.2862607,0.660709837842972,1,0,black,NS,
36774,NFYB,-0.19429103,0.660670415032703,1,0,black,NS,
36775,G6PD,-0.18567236,0.660646761798479,1,0,black,NS,
36776,ENSG00000290888,-1.0811142,0.660623108903234,1,0,black,NS,
36777,ZNF137P,-0.50551206,0.660512733208073,1,0,black,NS,
36778,ZFHX2-AS1,-0.1908282,0.66026047363851,1,0,black,NS,
36779,TMEM256-PLSCR3,-0.7563764,0.660225002732184,1,0,black,NS,
36780,CHM,-0.041100904,0.660114653684443,1,0,black,NS,
36781,MRPS31P5-1,-0.5471937,0.659811231925211,1,0,black,NS,
36782,UBE2H-DT,-0.5845507,0.659807291750795,1,0,black,NS,
36783,MPST,-0.41726682,0.659641812947309,1,0,black,NS,
36784,ENSG00000253573,-0.66172117,0.659574838165412,1,0,black,NS,
36785,KPNA7,-1.4173149,0.659448775390357,1,0,black,NS,
36786,ENSG00000280047,-0.43576622,0.659086398795191,1,0,black,NS,
36787,ZNF17,-0.37867478,0.65889342652132,1,0,black,NS,
36788,PRIM1,-0.20120871,0.658271344114295,1,0,black,NS,
36789,ILF3-DT,-0.2591874,0.657956455837536,1,0,black,NS,
36790,PA2G4P6,-0.9475005,0.657574735189515,1,0,black,NS,
36791,ENSG00000273124,-22.081028,0.657271783394432,1,0,black,NS,
36792,STMN1,-0.2925417,0.657240311111337,1,0,black,NS,
36793,ENSG00000223522,-0.9868309,0.657236377118687,1,0,black,NS,
36794,ENSG00000247934,-0.5682567,0.657157699260251,1,0,black,NS,
36795,TBC1D8B,-0.46480328,0.657134096643626,1,0,black,NS,
36796,ENSG00000291107,-0.14061315,0.656843025830879,1,0,black,NS,
36797,CLEC4C,-1.1482664,0.656544142427957,1,0,black,NS,
36798,ENSG00000287635,-0.69622004,0.656225656137747,1,0,black,NS,
36799,FAXDC2,-0.821499,0.65614702716223,1,0,black,NS,
36800,LINC00847,-0.17370705,0.656111645365984,1,0,black,NS,
36801,ENSG00000291224,-0.24161579,0.655997642603961,1,0,black,NS,
36802,NUP107-DT,-0.3788653,0.655974056825848,1,0,black,NS,
36803,LINC02732,-1.748908,0.655781452477802,1,0,black,NS,
36804,GABARAP,-0.12442882,0.655742148279549,1,0,black,NS,
36805,ENSG00000261338,-0.47587562,0.655683193769606,1,0,black,NS,
36806,LINC02728,-0.5334911,0.655655682399083,1,0,black,NS,
36807,LRRC37A,-0.32602724,0.6549641215745,1,0,black,NS,
36808,NT5M,-0.7086364,0.654861984249384,1,0,black,NS,
36809,SCAND2P,-0.16887054,0.654700934667032,1,0,black,NS,
36810,SYTL4,-1.8883376,0.6545870312483,1,0,black,NS,
36811,INTS6L,-0.08005943,0.654382810770697,1,0,black,NS,
36812,ENSG00000254557,-1.5762737,0.65417861615696,1,0,black,NS,
36813,TMEM70,-0.15210645,0.654037265813035,1,0,black,NS,
36814,ENSG00000291250,-2.272591,0.653452364436167,1,0,black,NS,
36815,ADHFE1,-0.15247475,0.653326775786685,1,0,black,NS,
36816,ENSG00000225610,-0.5457468,0.653307153447202,1,0,black,NS,
36817,ZNF334,-1.2122599,0.652589140892136,1,0,black,NS,
36818,CEP20,-0.2515705,0.65254599191298,1,0,black,NS,
36819,OTULIN-DT,-0.77210146,0.652361641190781,1,0,black,NS,
36820,DEDD,-0.11332529,0.652094958585547,1,0,black,NS,
36821,NSUN5P2-1,-0.59676826,0.651718541224088,1,0,black,NS,
36822,DNAJB6P1,-0.9830709,0.651597008733161,1,0,black,NS,
36823,ENSG00000288772,-0.5876278,0.651158000748313,1,0,black,NS,
36824,ENSG00000260017,-0.394882,0.650707359463612,1,0,black,NS,
36825,MTERF4,-0.081546314,0.650609410852713,1,0,black,NS,
36826,SLC25A16,-0.11717393,0.65040177975438,1,0,black,NS,
36827,MSI2,-0.02217362,0.650331269703699,1,0,black,NS,
36828,ZNF133,-0.18248676,0.649782965086378,1,0,black,NS,
36829,LINC02615,-0.19963096,0.649270080327885,1,0,black,NS,
36830,FZD3,-0.37648347,0.649152649186203,1,0,black,NS,
36831,ENSG00000231128,-0.5987065,0.648628229910286,1,0,black,NS,
36832,ITFG1-AS1,-1.6904289,0.64842477082271,1,0,black,NS,
36833,METTL2B,-0.16497512,0.648252633630506,1,0,black,NS,
36834,ZSWIM7,-0.16001792,0.648248721640025,1,0,black,NS,
36835,ARHGEF38,-1.0819346,0.648229161833265,1,0,black,NS,
36836,KAT7,-0.079518,0.647998374449054,1,0,black,NS,
36837,NOP14-AS1,-0.2194917,0.647787174958936,1,0,black,NS,
36838,EVI2A,-0.107202634,0.647294486402232,1,0,black,NS,
36839,ETS2,-0.17733009,0.647239752763154,1,0,black,NS,
36840,TNFRSF10D,-0.18651171,0.646434607045514,1,0,black,NS,
36841,PLB1,-0.6233665,0.646282223111386,1,0,black,NS,
36842,HDAC2-AS2,-0.09620659,0.645743137602671,1,0,black,NS,
36843,CLOCK,-0.056479238,0.644720168467183,1,0,black,NS,
36844,ENSG00000267168,-0.68338233,0.644431359916565,1,0,black,NS,
36845,SLC11A1,-0.99726623,0.644142605023785,1,0,black,NS,
36846,ENSG00000285040,-0.49907517,0.643752481023518,1,0,black,NS,
36847,LINC01961,-0.5920562,0.643748580278998,1,0,black,NS,
36848,ENSG00000286548,-0.37331218,0.643674467998001,1,0,black,NS,
36849,REL-DT,-0.2494302,0.643588658205115,1,0,black,NS,
36850,MARCHF8,-0.04641443,0.643397553474123,1,0,black,NS,
36851,GPSM2,-0.22603187,0.643011515888431,1,0,black,NS,
36852,ENSG00000291101,-0.24060455,0.642625574663883,1,0,black,NS,
36853,PIGB,-0.11459237,0.642438486358598,1,0,black,NS,
36854,LMO7,-0.1010898,0.642282596764441,1,0,black,NS,
36855,ESCO1,-0.0392506,0.642033206192665,1,0,black,NS,
36856,CAPN7,-0.05504925,0.641748794350446,1,0,black,NS,
36857,ING2-DT,-0.20658,0.641039941673808,1,0,black,NS,
36858,ENSG00000288887,-0.7772678,0.640475430554215,1,0,black,NS,
36859,TRAM2-AS1,-0.6411083,0.639825527158364,1,0,black,NS,
36860,LRRC51,-0.58117855,0.63973215056179,1,0,black,NS,
36861,VWA5A,-0.36868656,0.639020341761417,1,0,black,NS,
36862,H2AJ,-0.19541083,0.63888035290462,1,0,black,NS,
36863,ENSG00000237813,-0.7227139,0.638857022679233,1,0,black,NS,
